MusicXML Sağ El Transcript (RH only, repeat+volta+DC/DS/Coda, TS-based)
Generated UTC: 2025-09-18T06:25:18.152298+00:00
Linear measures: 2000
Events: 12235
Script version: 1.0.0
---
time_sec	dur_sec	pitches_sci	dyn	art
1970.625	0.125	A4		
1971.250	0.250	C5		staccato
1971.500	0.250	rest		
1971.750	0.125	D5		
1971.875	0.125	C5		
1972.000	0.125	B4		
1972.125	0.125	C5		
1973.000	0.250	E5		staccato
1973.250	0.250	rest		
1973.500	0.125	F5		
1973.625	0.125	E5		
1973.750	0.125	D#5		
1973.875	0.125	E5		
1974.750	0.125	B5		
1974.875	0.125	A5		
1975.000	0.125	G#5		
1975.125	0.125	A5		
1975.250	0.125	B5		
1975.375	0.125	A5		
1975.500	0.125	G#5		
1975.625	0.125	A5		
1976.250	0.500	C6		
1976.750	0.250	A5		staccato
1977.000	0.250	B5		staccato
1978.000	0.250	C6		staccato
1978.250	0.250	B5		staccato
1978.500	0.250	A5		staccato
1978.750	0.250	G#5		staccato
1979.500	0.250	A5		staccato
1979.750	0.250	E5		staccato
1980.000	0.250	F5		staccato
1980.250	0.250	D5		staccato
1981.000	0.500	C5		
1981.500	0.375	B4		
1981.500	0.062	C5		
1981.562	0.062	B4		
1981.625	0.062	C5		
1981.688	0.062	B4		
1981.750	0.062	C5		
1981.812	0.062	B4		
1981.875	0.062	A4		
1981.938	0.062	B4		
1983.000	0.500	A4		
1984.000	0.250	C5		staccato
1984.250	0.250	E5		
1984.250	0.250	D5		staccato
1984.500	0.250	F5		
1985.000	0.250	E5		staccato
1985.250	0.250	G5		
1985.250	0.250	E5		staccato
1985.500	0.250	G5		
1985.500	0.125	A5		
1985.625	0.125	G5		
1985.750	0.125	F5		
1985.875	0.125	E5		
1986.500	0.500	D5		
1986.500	0.250	B4		
1986.750	0.250	G4		
1987.000	0.250	C5		staccato
1987.250	0.250	E5		
1987.250	0.250	D5		staccato
1987.500	0.250	F5		
1988.000	0.250	E5		staccato
1988.250	0.250	G5		
1988.250	0.250	E5		staccato
1988.500	0.250	G5		
1988.500	0.125	A5		
1988.625	0.125	G5		
1988.750	0.125	F5		
1988.875	0.125	E5		
1989.500	0.500	B4		
1990.000	0.500	D5		
1990.000	0.250	A4		staccato
1990.250	0.250	C5		
1990.250	0.250	B4		staccato
1990.500	0.250	D5		
1991.500	0.250	C5		staccato
1991.750	0.250	E5		
1991.750	0.250	C5		staccato
1992.000	0.250	E5		
1992.000	0.125	F5		
1992.125	0.125	E5		
1992.250	0.125	D5		
1992.375	0.125	C5		
1993.000	0.500	B4		
1993.000	0.250	G#4		
1993.250	0.250	E4		
1993.500	0.250	A4		staccato
1993.750	0.250	C5		
1993.750	0.250	B4		staccato
1994.000	0.250	D5		
1994.500	0.250	C5		staccato
1994.750	0.250	E5		
1994.750	0.250	C5		staccato
1995.000	0.250	E5		
1995.000	0.125	F5		
1995.125	0.125	E5		
1995.250	0.125	D5		
1995.375	0.125	C5		
1996.000	0.500	G#4		
1996.500	0.500	B4		
1996.500	0.125	B4		
1996.625	0.125	A4		
1996.750	0.125	G#4		
1996.875	0.125	A4		
1997.500	0.250	C5		staccato
1997.750	0.250	rest		
1998.000	0.125	D5		
1998.125	0.125	C5		
1998.250	0.125	B4		
1998.375	0.125	C5		
1999.250	0.250	E5		staccato
1999.500	0.250	rest		
1999.750	0.125	F5		
1999.875	0.125	E5		
2000.000	0.125	D#5		
2000.125	0.125	E5		
2001.000	0.125	B5		
2001.125	0.125	A5		
2001.250	0.125	G#5		
2001.375	0.125	A5		
2001.500	0.125	B5		
2001.625	0.125	A5		
2001.750	0.125	G#5		
2001.875	0.125	A5		
2002.500	0.500	C6		
2003.000	0.250	A5		staccato
2003.250	0.250	B5		staccato
2004.250	0.250	C6		staccato
2004.500	0.250	B5		staccato
2004.750	0.250	A5		staccato
2005.000	0.250	G#5		staccato
2005.750	0.250	A5		staccato
2006.000	0.250	E5		staccato
2006.250	0.250	F5		staccato
2006.500	0.250	D5		staccato
2007.250	0.500	C5		
2007.750	0.375	B4		
2007.750	0.062	C5		
2007.812	0.062	B4		
2007.875	0.062	C5		
2007.938	0.062	B4		
2008.000	0.062	C5		
2008.062	0.062	B4		
2008.125	0.062	A4		
2008.188	0.062	B4		
2009.250	0.500	A4		
2010.250	0.250	C5		staccato
2010.500	0.250	E5		
2010.500	0.250	D5		staccato
2010.750	0.250	F5		
2011.250	0.250	E5		staccato
2011.500	0.250	G5		
2011.500	0.250	E5		staccato
2011.750	0.250	G5		
2011.750	0.125	A5		
2011.875	0.125	G5		
2012.000	0.125	F5		
2012.125	0.125	E5		
2012.750	0.500	D5		
2012.750	0.250	B4		
2013.000	0.250	G4		
2013.250	0.250	C5		staccato
2013.500	0.250	E5		
2013.500	0.250	D5		staccato
2013.750	0.250	F5		
2014.250	0.250	E5		staccato
2014.500	0.250	G5		
2014.500	0.250	E5		staccato
2014.750	0.250	G5		
2014.750	0.125	A5		
2014.875	0.125	G5		
2015.000	0.125	F5		
2015.125	0.125	E5		
2015.750	0.500	B4		
2016.250	0.500	D5		
2016.250	0.250	A4		staccato
2016.500	0.250	C5		
2016.500	0.250	B4		staccato
2016.750	0.250	D5		
2017.750	0.250	C5		staccato
2018.000	0.250	E5		
2018.000	0.250	C5		staccato
2018.250	0.250	E5		
2018.250	0.125	F5		
2018.375	0.125	E5		
2018.500	0.125	D5		
2018.625	0.125	C5		
2019.250	0.500	B4		
2019.250	0.250	G#4		
2019.500	0.250	E4		
2019.750	0.250	A4		staccato
2020.000	0.250	C5		
2020.000	0.250	B4		staccato
2020.250	0.250	D5		
2020.750	0.250	C5		staccato
2021.000	0.250	E5		
2021.000	0.250	C5		staccato
2021.250	0.250	E5		
2021.250	0.125	F5		
2021.375	0.125	E5		
2021.500	0.125	D5		
2021.625	0.125	C5		
2022.250	0.500	G#4		
2022.750	0.500	B4		
2022.750	0.125	B4		
2022.875	0.125	A4		
2023.000	0.125	G#4		
2023.125	0.125	A4		
2023.750	0.250	C5		staccato
2024.000	0.250	rest		
2024.250	0.125	D5		
2024.375	0.125	C5		
2024.500	0.125	B4		
2024.625	0.125	C5		
2025.500	0.250	E5		staccato
2025.750	0.250	rest		
2026.000	0.125	F5		
2026.125	0.125	E5		
2026.250	0.125	D#5		
2026.375	0.125	E5		
2027.250	0.125	B5		
2027.375	0.125	A5		
2027.500	0.125	G#5		
2027.625	0.125	A5		
2027.750	0.125	B5		
2027.875	0.125	A5		
2028.000	0.125	G#5		
2028.125	0.125	A5		
2028.750	0.500	C6		
2029.250	0.250	A5		staccato
2029.500	0.250	B5		staccato
2030.500	0.250	C6		staccato
2030.750	0.250	B5		staccato
2031.000	0.250	A5		staccato
2031.250	0.250	G#5		staccato
2032.000	0.250	A5		staccato
2032.250	0.250	E5		staccato
2032.500	0.250	F5		staccato
2032.750	0.250	D5		staccato
2033.500	0.500	C5		
2034.000	0.375	B4		
2034.000	0.062	C5		
2034.062	0.062	B4		
2034.125	0.062	C5		
2034.188	0.062	B4		
2034.250	0.062	C5		
2034.312	0.062	B4		
2034.375	0.062	A4		
2034.438	0.062	B4		
2035.500	0.500	A4		
2036.500	0.250	C5		staccato
2036.750	0.250	E5		
2036.750	0.250	D5		staccato
2037.000	0.250	F5		
2037.500	0.250	E5		staccato
2037.750	0.250	G5		
2037.750	0.250	E5		staccato
2038.000	0.250	G5		
2038.000	0.125	A5		
2038.125	0.125	G5		
2038.250	0.125	F5		
2038.375	0.125	E5		
2039.000	0.500	D5		
2039.000	0.250	B4		
2039.250	0.250	G4		
2039.500	0.250	C5		staccato
2039.750	0.250	E5		
2039.750	0.250	D5		staccato
2040.000	0.250	F5		
2040.500	0.250	E5		staccato
2040.750	0.250	G5		
2040.750	0.250	E5		staccato
2041.000	0.250	G5		
2041.000	0.125	A5		
2041.125	0.125	G5		
2041.250	0.125	F5		
2041.375	0.125	E5		
2042.000	0.500	B4		
2042.500	0.500	D5		
2042.500	0.250	A4		staccato
2042.750	0.250	C5		
2042.750	0.250	B4		staccato
2043.000	0.250	D5		
2044.000	0.250	C5		staccato
2044.250	0.250	E5		
2044.250	0.250	C5		staccato
2044.500	0.250	E5		
2044.500	0.125	F5		
2044.625	0.125	E5		
2044.750	0.125	D5		
2044.875	0.125	C5		
2045.500	0.500	B4		
2045.500	0.250	G#4		
2045.750	0.250	E4		
2046.000	0.250	A4		staccato
2046.250	0.250	C5		
2046.250	0.250	B4		staccato
2046.500	0.250	D5		
2047.000	0.250	C5		staccato
2047.250	0.250	E5		
2047.250	0.250	C5		staccato
2047.500	0.250	E5		
2047.500	0.125	F5		
2047.625	0.125	E5		
2047.750	0.125	D5		
2047.875	0.125	C5		
2048.500	0.500	G#4		
2049.000	0.500	B4		
2049.000	0.125	B4		
2049.125	0.125	A4		
2049.250	0.125	G#4		
2049.375	0.125	A4		
2050.000	0.250	C5		staccato
2050.250	0.250	rest		
2050.500	0.125	D5		
2050.625	0.125	C5		
2050.750	0.125	B4		
2050.875	0.125	C5		
2051.750	0.250	E5		staccato
2052.000	0.250	rest		
2052.250	0.125	F5		
2052.375	0.125	E5		
2052.500	0.125	D#5		
2052.625	0.125	E5		
2053.500	0.125	B5		
2053.625	0.125	A5		
2053.750	0.125	G#5		
2053.875	0.125	A5		
2054.000	0.125	B5		
2054.125	0.125	A5		
2054.250	0.125	G#5		
2054.375	0.125	A5		
2055.000	0.500	C6		
2055.500	0.250	A5		staccato
2055.750	0.250	B5		staccato
2056.750	0.250	C6		staccato
2057.000	0.250	B5		staccato
2057.250	0.250	A5		staccato
2057.500	0.250	G#5		staccato
2058.250	0.250	A5		staccato
2058.500	0.250	E5		staccato
2058.750	0.250	F5		staccato
2059.000	0.250	D5		staccato
2059.750	0.500	C5		
2060.250	0.375	B4		
2060.250	0.062	C5		
2060.312	0.062	B4		
2060.375	0.062	C5		
2060.438	0.062	B4		
2060.500	0.062	C5		
2060.562	0.062	B4		
2060.625	0.062	A4		
2060.688	0.062	B4		
2061.750	0.500	A4		
2062.750	0.250	C5		staccato
2063.000	0.250	E5		
2063.000	0.250	D5		staccato
2063.250	0.250	F5		
2063.750	0.250	E5		staccato
2064.000	0.250	G5		
2064.000	0.250	E5		staccato
2064.250	0.250	G5		
2064.250	0.125	A5		
2064.375	0.125	G5		
2064.500	0.125	F5		
2064.625	0.125	E5		
2065.250	0.500	D5		
2065.250	0.250	B4		
2065.500	0.250	G4		
2065.750	0.250	C5		staccato
2066.000	0.250	E5		
2066.000	0.250	D5		staccato
2066.250	0.250	F5		
2066.750	0.250	E5		staccato
2067.000	0.250	G5		
2067.000	0.250	E5		staccato
2067.250	0.250	G5		
2067.250	0.125	A5		
2067.375	0.125	G5		
2067.500	0.125	F5		
2067.625	0.125	E5		
2068.250	0.500	B4		
2068.750	0.500	D5		
2068.750	0.250	A4		staccato
2069.000	0.250	C5		
2069.000	0.250	B4		staccato
2069.250	0.250	D5		
2070.250	0.250	C5		staccato
2070.500	0.250	E5		
2070.500	0.250	C5		staccato
2070.750	0.250	E5		
2070.750	0.125	F5		
2070.875	0.125	E5		
2071.000	0.125	D5		
2071.125	0.125	C5		
2071.750	0.500	B4		
2071.750	0.250	G#4		
2072.000	0.250	E4		
2072.250	0.250	A4		staccato
2072.500	0.250	C5		
2072.500	0.250	B4		staccato
2072.750	0.250	D5		
2073.250	0.250	C5		staccato
2073.500	0.250	E5		
2073.500	0.250	C5		staccato
2073.750	0.250	E5		
2073.750	0.125	F5		
2073.875	0.125	E5		
2074.000	0.125	D5		
2074.125	0.125	C5		
2074.750	0.500	G#4		
2075.250	0.500	B4		
2075.250	0.125	B4		
2075.375	0.125	A4		
2075.500	0.125	G#4		
2075.625	0.125	A4		
2076.250	0.250	C5		staccato
2076.500	0.250	rest		
2076.750	0.125	D5		
2076.875	0.125	C5		
2077.000	0.125	B4		
2077.125	0.125	C5		
2078.000	0.250	E5		staccato
2078.250	0.250	rest		
2078.500	0.125	F5		
2078.625	0.125	E5		
2078.750	0.125	D#5		
2078.875	0.125	E5		
2079.750	0.125	B5		
2079.875	0.125	A5		
2080.000	0.125	G#5		
2080.125	0.125	A5		
2080.250	0.125	B5		
2080.375	0.125	A5		
2080.500	0.125	G#5		
2080.625	0.125	A5		
2081.250	0.500	C6		
2081.750	0.250	A5		staccato
2082.000	0.250	B5		staccato
2083.000	0.250	C6		staccato
2083.250	0.250	B5		staccato
2083.500	0.250	A5		staccato
2083.750	0.250	G#5		staccato
2084.500	0.250	A5		staccato
2084.750	0.250	E5		staccato
2085.000	0.250	F5		staccato
2085.250	0.250	D5		staccato
2086.000	0.500	C5		
2086.500	0.375	B4		
2086.500	0.062	C5		
2086.562	0.062	B4		
2086.625	0.062	C5		
2086.688	0.062	B4		
2086.750	0.062	C5		
2086.812	0.062	B4		
2086.875	0.062	A4		
2086.938	0.062	B4		
2088.000	0.500	A4		
2089.000	0.250	C5		staccato
2089.250	0.250	E5		
2089.250	0.250	D5		staccato
2089.500	0.250	F5		
2090.000	0.250	E5		staccato
2090.250	0.250	G5		
2090.250	0.250	E5		staccato
2090.500	0.250	G5		
2090.500	0.125	A5		
2090.625	0.125	G5		
2090.750	0.125	F5		
2090.875	0.125	E5		
2091.500	0.500	D5		
2091.500	0.250	B4		
2091.750	0.250	G4		
2092.000	0.250	C5		staccato
2092.250	0.250	E5		
2092.250	0.250	D5		staccato
2092.500	0.250	F5		
2093.000	0.250	E5		staccato
2093.250	0.250	G5		
2093.250	0.250	E5		staccato
2093.500	0.250	G5		
2093.500	0.125	A5		
2093.625	0.125	G5		
2093.750	0.125	F5		
2093.875	0.125	E5		
2094.500	0.500	B4		
2095.000	0.500	D5		
2095.000	0.250	A4		staccato
2095.250	0.250	C5		
2095.250	0.250	B4		staccato
2095.500	0.250	D5		
2096.500	0.250	C5		staccato
2096.750	0.250	E5		
2096.750	0.250	C5		staccato
2097.000	0.250	E5		
2097.000	0.125	F5		
2097.125	0.125	E5		
2097.250	0.125	D5		
2097.375	0.125	C5		
2098.000	0.500	B4		
2098.000	0.250	G#4		
2098.250	0.250	E4		
2098.500	0.250	A4		staccato
2098.750	0.250	C5		
2098.750	0.250	B4		staccato
2099.000	0.250	D5		
2099.500	0.250	C5		staccato
2099.750	0.250	E5		
2099.750	0.250	C5		staccato
2100.000	0.250	E5		
2100.000	0.125	F5		
2100.125	0.125	E5		
2100.250	0.125	D5		
2100.375	0.125	C5		
2101.000	0.500	G#4		
2101.500	0.500	B4		
2101.500	0.125	B4		
2101.625	0.125	A4		
2101.750	0.125	G#4		
2101.875	0.125	A4		
2102.500	0.250	C5		staccato
2102.750	0.250	rest		
2103.000	0.125	D5		
2103.125	0.125	C5		
2103.250	0.125	B4		
2103.375	0.125	C5		
2104.250	0.250	E5		staccato
2104.500	0.250	rest		
2104.750	0.125	F5		
2104.875	0.125	E5		
2105.000	0.125	D#5		
2105.125	0.125	E5		
2106.000	0.125	B5		
2106.125	0.125	A5		
2106.250	0.125	G#5		
2106.375	0.125	A5		
2106.500	0.125	B5		
2106.625	0.125	A5		
2106.750	0.125	G#5		
2106.875	0.125	A5		
2107.500	0.500	C6		
2108.000	0.250	A5		staccato
2108.250	0.250	B5		staccato
2109.250	0.250	C6		staccato
2109.500	0.250	B5		staccato
2109.750	0.250	A5		staccato
2110.000	0.250	G#5		staccato
2110.750	0.250	A5		staccato
2111.000	0.250	E5		staccato
2111.250	0.250	F5		staccato
2111.500	0.250	D5		staccato
2112.250	0.500	C5		
2112.750	0.375	B4		
2112.750	0.062	C5		
2112.812	0.062	B4		
2112.875	0.062	C5		
2112.938	0.062	B4		
2113.000	0.062	C5		
2113.062	0.062	B4		
2113.125	0.062	A4		
2113.188	0.062	B4		
2114.250	0.500	A4		
2115.250	0.250	C5		staccato
2115.500	0.250	E5		
2115.500	0.250	D5		staccato
2115.750	0.250	F5		
2116.250	0.250	E5		staccato
2116.500	0.250	G5		
2116.500	0.250	E5		staccato
2116.750	0.250	G5		
2116.750	0.125	A5		
2116.875	0.125	G5		
2117.000	0.125	F5		
2117.125	0.125	E5		
2117.750	0.500	D5		
2117.750	0.250	B4		
2118.000	0.250	G4		
2118.250	0.250	C5		staccato
2118.500	0.250	E5		
2118.500	0.250	D5		staccato
2118.750	0.250	F5		
2119.250	0.250	E5		staccato
2119.500	0.250	G5		
2119.500	0.250	E5		staccato
2119.750	0.250	G5		
2119.750	0.125	A5		
2119.875	0.125	G5		
2120.000	0.125	F5		
2120.125	0.125	E5		
2120.750	0.500	B4		
2121.250	0.500	D5		
2121.250	0.250	A4		staccato
2121.500	0.250	C5		
2121.500	0.250	B4		staccato
2121.750	0.250	D5		
2122.750	0.250	C5		staccato
2123.000	0.250	E5		
2123.000	0.250	C5		staccato
2123.250	0.250	E5		
2123.250	0.125	F5		
2123.375	0.125	E5		
2123.500	0.125	D5		
2123.625	0.125	C5		
2124.250	0.500	B4		
2124.250	0.250	G#4		
2124.500	0.250	E4		
2124.750	0.250	A4		staccato
2125.000	0.250	C5		
2125.000	0.250	B4		staccato
2125.250	0.250	D5		
2125.750	0.250	C5		staccato
2126.000	0.250	E5		
2126.000	0.250	C5		staccato
2126.250	0.250	E5		
2126.250	0.125	F5		
2126.375	0.125	E5		
2126.500	0.125	D5		
2126.625	0.125	C5		
2127.250	0.500	G#4		
2127.750	0.500	B4		
2127.750	0.125	B4		
2127.875	0.125	A4		
2128.000	0.125	G#4		
2128.125	0.125	A4		
2128.750	0.250	C5		staccato
2129.000	0.250	rest		
2129.250	0.125	D5		
2129.375	0.125	C5		
2129.500	0.125	B4		
2129.625	0.125	C5		
2130.500	0.250	E5		staccato
2130.750	0.250	rest		
2131.000	0.125	F5		
2131.125	0.125	E5		
2131.250	0.125	D#5		
2131.375	0.125	E5		
2132.250	0.125	B5		
2132.375	0.125	A5		
2132.500	0.125	G#5		
2132.625	0.125	A5		
2132.750	0.125	B5		
2132.875	0.125	A5		
2133.000	0.125	G#5		
2133.125	0.125	A5		
2133.750	0.500	C6		
2134.250	0.250	A5		staccato
2134.500	0.250	B5		staccato
2135.500	0.250	C6		staccato
2135.750	0.250	B5		staccato
2136.000	0.250	A5		staccato
2136.250	0.250	G#5		staccato
2137.000	0.250	A5		staccato
2137.250	0.250	E5		staccato
2137.500	0.250	F5		staccato
2137.750	0.250	D5		staccato
2138.500	0.500	C5		
2139.000	0.375	B4		
2139.000	0.062	C5		
2139.062	0.062	B4		
2139.125	0.062	C5		
2139.188	0.062	B4		
2139.250	0.062	C5		
2139.312	0.062	B4		
2139.375	0.062	A4		
2139.438	0.062	B4		
2140.500	0.500	A4		
2141.500	0.250	C5		staccato
2141.750	0.250	E5		
2141.750	0.250	D5		staccato
2142.000	0.250	F5		
2142.500	0.250	E5		staccato
2142.750	0.250	G5		
2142.750	0.250	E5		staccato
2143.000	0.250	G5		
2143.000	0.125	A5		
2143.125	0.125	G5		
2143.250	0.125	F5		
2143.375	0.125	E5		
2144.000	0.500	D5		
2144.000	0.250	B4		
2144.250	0.250	G4		
2144.500	0.250	C5		staccato
2144.750	0.250	E5		
2144.750	0.250	D5		staccato
2145.000	0.250	F5		
2145.500	0.250	E5		staccato
2145.750	0.250	G5		
2145.750	0.250	E5		staccato
2146.000	0.250	G5		
2146.000	0.125	A5		
2146.125	0.125	G5		
2146.250	0.125	F5		
2146.375	0.125	E5		
2147.000	0.500	B4		
2147.500	0.500	D5		
2147.500	0.250	A4		staccato
2147.750	0.250	C5		
2147.750	0.250	B4		staccato
2148.000	0.250	D5		
2149.000	0.250	C5		staccato
2149.250	0.250	E5		
2149.250	0.250	C5		staccato
2149.500	0.250	E5		
2149.500	0.125	F5		
2149.625	0.125	E5		
2149.750	0.125	D5		
2149.875	0.125	C5		
2150.500	0.500	B4		
2150.500	0.250	G#4		
2150.750	0.250	E4		
2151.000	0.250	A4		staccato
2151.250	0.250	C5		
2151.250	0.250	B4		staccato
2151.500	0.250	D5		
2152.000	0.250	C5		staccato
2152.250	0.250	E5		
2152.250	0.250	C5		staccato
2152.500	0.250	E5		
2152.500	0.125	F5		
2152.625	0.125	E5		
2152.750	0.125	D5		
2152.875	0.125	C5		
2153.500	0.500	G#4		
2154.000	0.500	B4		
2154.000	0.125	B4		
2154.125	0.125	A4		
2154.250	0.125	G#4		
2154.375	0.125	A4		
2155.000	0.250	C5		staccato
2155.250	0.250	rest		
2155.500	0.125	D5		
2155.625	0.125	C5		
2155.750	0.125	B4		
2155.875	0.125	C5		
2156.750	0.250	E5		staccato
2157.000	0.250	rest		
2157.250	0.125	F5		
2157.375	0.125	E5		
2157.500	0.125	D#5		
2157.625	0.125	E5		
2158.500	0.125	B5		
2158.625	0.125	A5		
2158.750	0.125	G#5		
2158.875	0.125	A5		
2159.000	0.125	B5		
2159.125	0.125	A5		
2159.250	0.125	G#5		
2159.375	0.125	A5		
2160.000	0.500	C6		
2160.500	0.250	A5		staccato
2160.750	0.250	B5		staccato
2161.750	0.250	C6		staccato
2162.000	0.250	B5		staccato
2162.250	0.250	A5		staccato
2162.500	0.250	G#5		staccato
2163.250	0.250	A5		staccato
2163.500	0.250	E5		staccato
2163.750	0.250	F5		staccato
2164.000	0.250	D5		staccato
2164.750	0.500	C5		
2165.250	0.375	B4		
2165.250	0.062	C5		
2165.312	0.062	B4		
2165.375	0.062	C5		
2165.438	0.062	B4		
2165.500	0.062	C5		
2165.562	0.062	B4		
2165.625	0.062	A4		
2165.688	0.062	B4		
2166.750	0.500	A4		
2167.750	0.250	C5		staccato
2168.000	0.250	E5		
2168.000	0.250	D5		staccato
2168.250	0.250	F5		
2168.750	0.250	E5		staccato
2169.000	0.250	G5		
2169.000	0.250	E5		staccato
2169.250	0.250	G5		
2169.250	0.125	A5		
2169.375	0.125	G5		
2169.500	0.125	F5		
2169.625	0.125	E5		
2170.250	0.500	D5		
2170.250	0.250	B4		
2170.500	0.250	G4		
2170.750	0.250	C5		staccato
2171.000	0.250	E5		
2171.000	0.250	D5		staccato
2171.250	0.250	F5		
2171.750	0.250	E5		staccato
2172.000	0.250	G5		
2172.000	0.250	E5		staccato
2172.250	0.250	G5		
2172.250	0.125	A5		
2172.375	0.125	G5		
2172.500	0.125	F5		
2172.625	0.125	E5		
2173.250	0.500	B4		
2173.750	0.500	D5		
2173.750	0.250	A4		staccato
2174.000	0.250	C5		
2174.000	0.250	B4		staccato
2174.250	0.250	D5		
2175.250	0.250	C5		staccato
2175.500	0.250	E5		
2175.500	0.250	C5		staccato
2175.750	0.250	E5		
2175.750	0.125	F5		
2175.875	0.125	E5		
2176.000	0.125	D5		
2176.125	0.125	C5		
2176.750	0.500	B4		
2176.750	0.250	G#4		
2177.000	0.250	E4		
2177.250	0.250	A4		staccato
2177.500	0.250	C5		
2177.500	0.250	B4		staccato
2177.750	0.250	D5		
2178.250	0.250	C5		staccato
2178.500	0.250	E5		
2178.500	0.250	C5		staccato
2178.750	0.250	E5		
2178.750	0.125	F5		
2178.875	0.125	E5		
2179.000	0.125	D5		
2179.125	0.125	C5		
2179.750	0.500	G#4		
2180.250	0.500	B4		
2180.250	0.125	B4		
2180.375	0.125	A4		
2180.500	0.125	G#4		
2180.625	0.125	A4		
2181.250	0.250	C5		staccato
2181.500	0.250	rest		
2181.750	0.125	D5		
2181.875	0.125	C5		
2182.000	0.125	B4		
2182.125	0.125	C5		
2183.000	0.250	E5		staccato
2183.250	0.250	rest		
2183.500	0.125	F5		
2183.625	0.125	E5		
2183.750	0.125	D#5		
2183.875	0.125	E5		
2184.750	0.125	B5		
2184.875	0.125	A5		
2185.000	0.125	G#5		
2185.125	0.125	A5		
2185.250	0.125	B5		
2185.375	0.125	A5		
2185.500	0.125	G#5		
2185.625	0.125	A5		
2186.250	0.500	C6		
2186.750	0.250	A5		staccato
2187.000	0.250	B5		staccato
2188.000	0.250	C6		staccato
2188.250	0.250	B5		staccato
2188.500	0.250	A5		staccato
2188.750	0.250	G#5		staccato
2189.500	0.250	A5		staccato
2189.750	0.250	E5		staccato
2190.000	0.250	F5		staccato
2190.250	0.250	D5		staccato
2191.000	0.500	C5		
2191.500	0.375	B4		
2191.500	0.062	C5		
2191.562	0.062	B4		
2191.625	0.062	C5		
2191.688	0.062	B4		
2191.750	0.062	C5		
2191.812	0.062	B4		
2191.875	0.062	A4		
2191.938	0.062	B4		
2193.000	0.500	A4		
2194.000	0.250	C5		staccato
2194.250	0.250	E5		
2194.250	0.250	D5		staccato
2194.500	0.250	F5		
2195.000	0.250	E5		staccato
2195.250	0.250	G5		
2195.250	0.250	E5		staccato
2195.500	0.250	G5		
2195.500	0.125	A5		
2195.625	0.125	G5		
2195.750	0.125	F5		
2195.875	0.125	E5		
2196.500	0.500	D5		
2196.500	0.250	B4		
2196.750	0.250	G4		
2197.000	0.250	C5		staccato
2197.250	0.250	E5		
2197.250	0.250	D5		staccato
2197.500	0.250	F5		
2198.000	0.250	E5		staccato
2198.250	0.250	G5		
2198.250	0.250	E5		staccato
2198.500	0.250	G5		
2198.500	0.125	A5		
2198.625	0.125	G5		
2198.750	0.125	F5		
2198.875	0.125	E5		
2199.500	0.500	B4		
2200.000	0.500	D5		
2200.000	0.250	A4		staccato
2200.250	0.250	C5		
2200.250	0.250	B4		staccato
2200.500	0.250	D5		
2201.500	0.250	C5		staccato
2201.750	0.250	E5		
2201.750	0.250	C5		staccato
2202.000	0.250	E5		
2202.000	0.125	F5		
2202.125	0.125	E5		
2202.250	0.125	D5		
2202.375	0.125	C5		
2203.000	0.500	B4		
2203.000	0.250	G#4		
2203.250	0.250	E4		
2203.500	0.250	A4		staccato
2203.750	0.250	C5		
2203.750	0.250	B4		staccato
2204.000	0.250	D5		
2204.500	0.250	C5		staccato
2204.750	0.250	E5		
2204.750	0.250	C5		staccato
2205.000	0.250	E5		
2205.000	0.125	F5		
2205.125	0.125	E5		
2205.250	0.125	D5		
2205.375	0.125	C5		
2206.000	0.500	G#4		
2206.500	0.500	B4		
2206.500	0.125	B4		
2206.625	0.125	A4		
2206.750	0.125	G#4		
2206.875	0.125	A4		
2207.500	0.250	C5		staccato
2207.750	0.250	rest		
2208.000	0.125	D5		
2208.125	0.125	C5		
2208.250	0.125	B4		
2208.375	0.125	C5		
2209.250	0.250	E5		staccato
2209.500	0.250	rest		
2209.750	0.125	F5		
2209.875	0.125	E5		
2210.000	0.125	D#5		
2210.125	0.125	E5		
2211.000	0.125	B5		
2211.125	0.125	A5		
2211.250	0.125	G#5		
2211.375	0.125	A5		
2211.500	0.125	B5		
2211.625	0.125	A5		
2211.750	0.125	G#5		
2211.875	0.125	A5		
2212.500	0.500	C6		
2213.000	0.250	A5		staccato
2213.250	0.250	B5		staccato
2214.250	0.250	C6		staccato
2214.500	0.250	B5		staccato
2214.750	0.250	A5		staccato
2215.000	0.250	G#5		staccato
2215.750	0.250	A5		staccato
2216.000	0.250	E5		staccato
2216.250	0.250	F5		staccato
2216.500	0.250	D5		staccato
2217.250	0.500	C5		
2217.750	0.375	B4		
2217.750	0.062	C5		
2217.812	0.062	B4		
2217.875	0.062	C5		
2217.938	0.062	B4		
2218.000	0.062	C5		
2218.062	0.062	B4		
2218.125	0.062	A4		
2218.188	0.062	B4		
2219.250	0.500	A4		
2220.250	0.250	C5		staccato
2220.500	0.250	E5		
2220.500	0.250	D5		staccato
2220.750	0.250	F5		
2221.250	0.250	E5		staccato
2221.500	0.250	G5		
2221.500	0.250	E5		staccato
2221.750	0.250	G5		
2221.750	0.125	A5		
2221.875	0.125	G5		
2222.000	0.125	F5		
2222.125	0.125	E5		
2222.750	0.500	D5		
2222.750	0.250	B4		
2223.000	0.250	G4		
2223.250	0.250	C5		staccato
2223.500	0.250	E5		
2223.500	0.250	D5		staccato
2223.750	0.250	F5		
2224.250	0.250	E5		staccato
